Date,y,x1,x2,x3,x4,x5
2020-07-07,25975.660156,26339.160156,25373.119141,25124.189453,24427.189453,24301.279297
2020-07-08,26129.179688,25975.660156,26339.160156,25373.119141,25124.189453,24427.189453
2020-07-09,26210.160156,26129.179688,25975.660156,26339.160156,25373.119141,25124.189453
2020-07-10,25727.410156,26210.160156,26129.179688,25975.660156,26339.160156,25373.119141
2020-07-13,25772.119141,25727.410156,26210.160156,26129.179688,25975.660156,26339.160156
2020-07-14,25477.890625,25772.119141,25727.410156,26210.160156,26129.179688,25975.660156
2020-07-15,25481.580078,25477.890625,25772.119141,25727.410156,26210.160156,26129.179688
2020-07-16,24970.689453,25481.580078,25477.890625,25772.119141,25727.410156,26210.160156
2020-07-17,25089.169922,24970.689453,25481.580078,25477.890625,25772.119141,25727.410156
2020-07-20,25057.990234,25089.169922,24970.689453,25481.580078,25477.890625,25772.119141
2020-07-21,25635.660156,25057.990234,25089.169922,24970.689453,25481.580078,25477.890625
2020-07-22,25057.939453,25635.660156,25057.990234,25089.169922,24970.689453,25481.580078
2020-07-23,25263.0,25057.939453,25635.660156,25057.990234,25089.169922,24970.689453
2020-07-24,24705.330078,25263.0,25057.939453,25635.660156,25057.990234,25089.169922
2020-07-27,24603.259766,24705.330078,25263.0,25057.939453,25635.660156,25057.990234
2020-07-28,24772.759766,24603.259766,24705.330078,25263.0,25057.939453,25635.660156
2020-07-29,24883.140625,24772.759766,24603.259766,24705.330078,25263.0,25057.939453
2020-07-30,24710.589844,24883.140625,24772.759766,24603.259766,24705.330078,25263.0
2020-07-31,24595.349609,24710.589844,24883.140625,24772.759766,24603.259766,24705.330078
2020-08-03,24458.130859,24595.349609,24710.589844,24883.140625,24772.759766,24603.259766
2020-08-04,24946.630859,24458.130859,24595.349609,24710.589844,24883.140625,24772.759766
2020-08-05,25102.539063,24946.630859,24458.130859,24595.349609,24710.589844,24883.140625
2020-08-06,24930.580078,25102.539063,24946.630859,24458.130859,24595.349609,24710.589844
2020-08-07,24531.619141,24930.580078,25102.539063,24946.630859,24458.130859,24595.349609
2020-08-10,24377.429688,24531.619141,24930.580078,25102.539063,24946.630859,24458.130859
2020-08-11,24890.679688,24377.429688,24531.619141,24930.580078,25102.539063,24946.630859
2020-08-12,25244.019531,24890.679688,24377.429688,24531.619141,24930.580078,25102.539063
2020-08-13,25230.669922,25244.019531,24890.679688,24377.429688,24531.619141,24930.580078
2020-08-14,25183.009766,25230.669922,25244.019531,24890.679688,24377.429688,24531.619141
2020-08-17,25347.339844,25183.009766,25230.669922,25244.019531,24890.679688,24377.429688
2020-08-18,25367.380859,25347.339844,25183.009766,25230.669922,25244.019531,24890.679688
2020-08-19,25178.910156,25367.380859,25347.339844,25183.009766,25230.669922,25244.019531
2020-08-20,24791.390625,25178.910156,25367.380859,25347.339844,25183.009766,25230.669922
2020-08-21,25113.839844,24791.390625,25178.910156,25367.380859,25347.339844,25183.009766
2020-08-24,25551.580078,25113.839844,24791.390625,25178.910156,25367.380859,25347.339844
2020-08-25,25486.220703,25551.580078,25113.839844,24791.390625,25178.910156,25367.380859
2020-08-26,25491.789063,25486.220703,25551.580078,25113.839844,24791.390625,25178.910156
2020-08-27,25281.150391,25491.789063,25486.220703,25551.580078,25113.839844,24791.390625
2020-08-28,25422.060547,25281.150391,25491.789063,25486.220703,25551.580078,25113.839844
2020-08-31,25177.050781,25422.060547,25281.150391,25491.789063,25486.220703,25551.580078
2020-09-01,25184.849609,25177.050781,25422.060547,25281.150391,25491.789063,25486.220703
2020-09-02,25120.089844,25184.849609,25177.050781,25422.060547,25281.150391,25491.789063
2020-09-03,25007.599609,25120.089844,25184.849609,25177.050781,25422.060547,25281.150391
2020-09-04,24695.449219,25007.599609,25120.089844,25184.849609,25177.050781,25422.060547
2020-09-07,24589.650391,24695.449219,25007.599609,25120.089844,25184.849609,25177.050781
2020-09-08,24624.339844,24589.650391,24695.449219,25007.599609,25120.089844,25184.849609
2020-09-09,24468.929688,24624.339844,24589.650391,24695.449219,25007.599609,25120.089844
2020-09-10,24313.539063,24468.929688,24624.339844,24589.650391,24695.449219,25007.599609
2020-09-11,24503.310547,24313.539063,24468.929688,24624.339844,24589.650391,24695.449219
2020-09-14,24640.279297,24503.310547,24313.539063,24468.929688,24624.339844,24589.650391
2020-09-15,24732.759766,24640.279297,24503.310547,24313.539063,24468.929688,24624.339844
2020-09-16,24725.630859,24732.759766,24640.279297,24503.310547,24313.539063,24468.929688
2020-09-17,24340.849609,24725.630859,24732.759766,24640.279297,24503.310547,24313.539063
2020-09-18,24455.410156,24340.849609,24725.630859,24732.759766,24640.279297,24503.310547
2020-09-21,23950.689453,24455.410156,24340.849609,24725.630859,24732.759766,24640.279297
2020-09-22,23716.849609,23950.689453,24455.410156,24340.849609,24725.630859,24732.759766
2020-09-23,23742.509766,23716.849609,23950.689453,24455.410156,24340.849609,24725.630859
2020-09-24,23311.070313,23742.509766,23716.849609,23950.689453,24455.410156,24340.849609
2020-09-25,23235.419922,23311.070313,23742.509766,23716.849609,23950.689453,24455.410156
2020-09-28,23476.050781,23235.419922,23311.070313,23742.509766,23716.849609,23950.689453
2020-09-29,23275.529297,23476.050781,23235.419922,23311.070313,23742.509766,23716.849609
2020-09-30,23459.050781,23275.529297,23476.050781,23235.419922,23311.070313,23742.509766
2020-10-05,23767.779297,23459.050781,23275.529297,23476.050781,23235.419922,23311.070313
2020-10-06,23980.650391,23767.779297,23459.050781,23275.529297,23476.050781,23235.419922
2020-10-07,24242.859375,23980.650391,23767.779297,23459.050781,23275.529297,23476.050781
2020-10-08,24193.349609,24242.859375,23980.650391,23767.779297,23459.050781,23275.529297
2020-10-09,24119.130859,24193.349609,24242.859375,23980.650391,23767.779297,23459.050781
2020-10-12,24649.679688,24119.130859,24193.349609,24242.859375,23980.650391,23767.779297
2020-10-14,24667.089844,24649.679688,24119.130859,24193.349609,24242.859375,23980.650391
2020-10-15,24158.539063,24667.089844,24649.679688,24119.130859,24193.349609,24242.859375
2020-10-16,24386.789063,24158.539063,24667.089844,24649.679688,24119.130859,24193.349609
2020-10-19,24542.259766,24386.789063,24158.539063,24667.089844,24649.679688,24119.130859
2020-10-20,24569.539063,24542.259766,24386.789063,24158.539063,24667.089844,24649.679688
2020-10-21,24754.419922,24569.539063,24542.259766,24386.789063,24158.539063,24667.089844
2020-10-22,24786.130859,24754.419922,24569.539063,24542.259766,24386.789063,24158.539063
2020-10-23,24918.779297,24786.130859,24754.419922,24569.539063,24542.259766,24386.789063
2020-10-27,24787.189453,24918.779297,24786.130859,24754.419922,24569.539063,24542.259766
2020-10-28,24708.800781,24787.189453,24918.779297,24786.130859,24754.419922,24569.539063
2020-10-29,24586.599609,24708.800781,24787.189453,24918.779297,24786.130859,24754.419922
2020-10-30,24107.419922,24586.599609,24708.800781,24787.189453,24918.779297,24786.130859
2020-11-02,24460.009766,24107.419922,24586.599609,24708.800781,24787.189453,24918.779297
2020-11-03,24939.730469,24460.009766,24107.419922,24586.599609,24708.800781,24787.189453
2020-11-04,24886.140625,24939.730469,24460.009766,24107.419922,24586.599609,24708.800781
2020-11-05,25695.919922,24886.140625,24939.730469,24460.009766,24107.419922,24586.599609
2020-11-06,25712.970703,25695.919922,24886.140625,24939.730469,24460.009766,24107.419922
2020-11-09,26016.169922,25712.970703,25695.919922,24886.140625,24939.730469,24460.009766
2020-11-10,26301.480469,26016.169922,25712.970703,25695.919922,24886.140625,24939.730469
2020-11-11,26226.980469,26301.480469,26016.169922,25712.970703,25695.919922,24886.140625
2020-11-12,26169.380859,26226.980469,26301.480469,26016.169922,25712.970703,25695.919922
2020-11-13,26156.859375,26169.380859,26226.980469,26301.480469,26016.169922,25712.970703
2020-11-16,26381.669922,26156.859375,26169.380859,26226.980469,26301.480469,26016.169922
2020-11-17,26415.089844,26381.669922,26156.859375,26169.380859,26226.980469,26301.480469
2020-11-18,26544.289063,26415.089844,26381.669922,26156.859375,26169.380859,26226.980469
2020-11-19,26356.970703,26544.289063,26415.089844,26381.669922,26156.859375,26169.380859
2020-11-20,26451.539063,26356.970703,26544.289063,26415.089844,26381.669922,26156.859375
2020-11-23,26486.199219,26451.539063,26356.970703,26544.289063,26415.089844,26381.669922
2020-11-24,26588.199219,26486.199219,26451.539063,26356.970703,26544.289063,26415.089844
2020-11-25,26669.75,26588.199219,26486.199219,26451.539063,26356.970703,26544.289063
2020-11-26,26819.449219,26669.75,26588.199219,26486.199219,26451.539063,26356.970703
2020-11-27,26894.679688,26819.449219,26669.75,26588.199219,26486.199219,26451.539063
2020-11-30,26341.490234,26894.679688,26819.449219,26669.75,26588.199219,26486.199219
2020-12-01,26567.679688,26341.490234,26894.679688,26819.449219,26669.75,26588.199219
2020-12-02,26532.580078,26567.679688,26341.490234,26894.679688,26819.449219,26669.75
2020-12-03,26728.5,26532.580078,26567.679688,26341.490234,26894.679688,26819.449219
2020-12-04,26835.919922,26728.5,26532.580078,26567.679688,26341.490234,26894.679688
2020-12-07,26506.849609,26835.919922,26728.5,26532.580078,26567.679688,26341.490234
2020-12-08,26304.560547,26506.849609,26835.919922,26728.5,26532.580078,26567.679688
2020-12-09,26502.839844,26304.560547,26506.849609,26835.919922,26728.5,26532.580078
2020-12-10,26410.589844,26502.839844,26304.560547,26506.849609,26835.919922,26728.5
2020-12-11,26505.869141,26410.589844,26502.839844,26304.560547,26506.849609,26835.919922
2020-12-14,26389.519531,26505.869141,26410.589844,26502.839844,26304.560547,26506.849609
2020-12-15,26207.289063,26389.519531,26505.869141,26410.589844,26502.839844,26304.560547
2020-12-16,26460.289063,26207.289063,26389.519531,26505.869141,26410.589844,26502.839844
2020-12-17,26678.380859,26460.289063,26207.289063,26389.519531,26505.869141,26410.589844
2020-12-18,26498.599609,26678.380859,26460.289063,26207.289063,26389.519531,26505.869141
2020-12-21,26306.679688,26498.599609,26678.380859,26460.289063,26207.289063,26389.519531
2020-12-22,26119.25,26306.679688,26498.599609,26678.380859,26460.289063,26207.289063
2020-12-23,26343.099609,26119.25,26306.679688,26498.599609,26678.380859,26460.289063
2020-12-24,26386.560547,26343.099609,26119.25,26306.679688,26498.599609,26678.380859
2020-12-28,26314.630859,26386.560547,26343.099609,26119.25,26306.679688,26498.599609
2020-12-29,26568.490234,26314.630859,26386.560547,26343.099609,26119.25,26306.679688
2020-12-30,27147.109375,26568.490234,26314.630859,26386.560547,26343.099609,26119.25
2020-12-31,27231.130859,27147.109375,26568.490234,26314.630859,26386.560547,26343.099609
2021-01-04,27472.810547,27231.130859,27147.109375,26568.490234,26314.630859,26386.560547
2021-01-05,27649.859375,27472.810547,27231.130859,27147.109375,26568.490234,26314.630859
2021-01-06,27692.300781,27649.859375,27472.810547,27231.130859,27147.109375,26568.490234
2021-01-07,27548.519531,27692.300781,27649.859375,27472.810547,27231.130859,27147.109375
2021-01-08,27878.220703,27548.519531,27692.300781,27649.859375,27472.810547,27231.130859
2021-01-11,27908.220703,27878.220703,27548.519531,27692.300781,27649.859375,27472.810547
2021-01-12,28276.75,27908.220703,27878.220703,27548.519531,27692.300781,27649.859375
2021-01-13,28235.599609,28276.75,27908.220703,27878.220703,27548.519531,27692.300781
2021-01-14,28496.859375,28235.599609,28276.75,27908.220703,27878.220703,27548.519531
2021-01-15,28573.859375,28496.859375,28235.599609,28276.75,27908.220703,27878.220703
2021-01-18,28862.769531,28573.859375,28496.859375,28235.599609,28276.75,27908.220703
2021-01-19,29642.279297,28862.769531,28573.859375,28496.859375,28235.599609,28276.75
2021-01-20,29962.470703,29642.279297,28862.769531,28573.859375,28496.859375,28235.599609
2021-01-21,29927.759766,29962.470703,29642.279297,28862.769531,28573.859375,28496.859375
2021-01-22,29447.849609,29927.759766,29962.470703,29642.279297,28862.769531,28573.859375
2021-01-25,30159.009766,29447.849609,29927.759766,29962.470703,29642.279297,28862.769531
2021-01-26,29391.259766,30159.009766,29447.849609,29927.759766,29962.470703,29642.279297
2021-01-27,29297.529297,29391.259766,30159.009766,29447.849609,29927.759766,29962.470703
2021-01-28,28550.769531,29297.529297,29391.259766,30159.009766,29447.849609,29927.759766
2021-01-29,28283.710938,28550.769531,29297.529297,29391.259766,30159.009766,29447.849609
2021-02-01,28892.859375,28283.710938,28550.769531,29297.529297,29391.259766,30159.009766
2021-02-02,29248.699219,28892.859375,28283.710938,28550.769531,29297.529297,29391.259766
2021-02-03,29307.460938,29248.699219,28892.859375,28283.710938,28550.769531,29297.529297
2021-02-04,29113.5,29307.460938,29248.699219,28892.859375,28283.710938,28550.769531
2021-02-05,29288.679688,29113.5,29307.460938,29248.699219,28892.859375,28283.710938
2021-02-08,29319.470703,29288.679688,29113.5,29307.460938,29248.699219,28892.859375
2021-02-09,29476.189453,29319.470703,29288.679688,29113.5,29307.460938,29248.699219
2021-02-10,30038.720703,29476.189453,29319.470703,29288.679688,29113.5,29307.460938
2021-02-11,30173.570313,30038.720703,29476.189453,29319.470703,29288.679688,29113.5
2021-02-16,30746.660156,30173.570313,30038.720703,29476.189453,29319.470703,29288.679688
2021-02-17,31084.939453,30746.660156,30173.570313,30038.720703,29476.189453,29319.470703
2021-02-18,30595.269531,31084.939453,30746.660156,30173.570313,30038.720703,29476.189453
2021-02-19,30644.730469,30595.269531,31084.939453,30746.660156,30173.570313,30038.720703
2021-02-22,30319.830078,30644.730469,30595.269531,31084.939453,30746.660156,30173.570313
2021-02-23,30632.640625,30319.830078,30644.730469,30595.269531,31084.939453,30746.660156
2021-02-24,29718.240234,30632.640625,30319.830078,30644.730469,30595.269531,31084.939453
2021-02-25,30074.169922,29718.240234,30632.640625,30319.830078,30644.730469,30595.269531
2021-02-26,28980.210938,30074.169922,29718.240234,30632.640625,30319.830078,30644.730469
2021-03-01,29452.570313,28980.210938,30074.169922,29718.240234,30632.640625,30319.830078
2021-03-02,29095.859375,29452.570313,28980.210938,30074.169922,29718.240234,30632.640625
2021-03-03,29880.419922,29095.859375,29452.570313,28980.210938,30074.169922,29718.240234
2021-03-04,29236.789063,29880.419922,29095.859375,29452.570313,28980.210938,30074.169922
2021-03-05,29098.289063,29236.789063,29880.419922,29095.859375,29452.570313,28980.210938
2021-03-08,28540.830078,29098.289063,29236.789063,29880.419922,29095.859375,29452.570313
2021-03-09,28773.230469,28540.830078,29098.289063,29236.789063,29880.419922,29095.859375
2021-03-10,28907.519531,28773.230469,28540.830078,29098.289063,29236.789063,29880.419922
2021-03-11,29385.609375,28907.519531,28773.230469,28540.830078,29098.289063,29236.789063
2021-03-12,28739.720703,29385.609375,28907.519531,28773.230469,28540.830078,29098.289063
2021-03-15,28833.759766,28739.720703,29385.609375,28907.519531,28773.230469,28540.830078
2021-03-16,29027.689453,28833.759766,28739.720703,29385.609375,28907.519531,28773.230469
2021-03-17,29034.119141,29027.689453,28833.759766,28739.720703,29385.609375,28907.519531
2021-03-18,29405.720703,29034.119141,29027.689453,28833.759766,28739.720703,29385.609375
2021-03-19,28990.939453,29405.720703,29034.119141,29027.689453,28833.759766,28739.720703
2021-03-22,28885.339844,28990.939453,29405.720703,29034.119141,29027.689453,28833.759766
2021-03-23,28497.380859,28885.339844,28990.939453,29405.720703,29034.119141,29027.689453
2021-03-24,27918.140625,28497.380859,28885.339844,28990.939453,29405.720703,29034.119141
2021-03-25,27899.609375,27918.140625,28497.380859,28885.339844,28990.939453,29405.720703
2021-03-26,28336.429688,27899.609375,27918.140625,28497.380859,28885.339844,28990.939453
2021-03-29,28338.300781,28336.429688,27899.609375,27918.140625,28497.380859,28885.339844
2021-03-30,28577.5,28338.300781,28336.429688,27899.609375,27918.140625,28497.380859
2021-03-31,28378.349609,28577.5,28338.300781,28336.429688,27899.609375,27918.140625
2021-04-01,28938.740234,28378.349609,28577.5,28338.300781,28336.429688,27899.609375
2021-04-07,28674.800781,28938.740234,28378.349609,28577.5,28338.300781,28336.429688
